id,water,Classified_water ,water_adjust,uv,UV adjust,Classified UV,area,Classified_area,fertilizer_usage,Fret_use_norm,yield,pesticides,Classifed_pesticides,Pest_norm,region,categories, y_per_area , y_per_area_norm,Cost Values,Cost Values_norm,Profit ratio,Classified PR
267,8.468,3,8.468,76.128,76.128,3,8.921,3,4,0.8,99.336,5.991,3,0.627968061,2,"d,b",11.13507454,0.76,1.98044252,0.78,-0.02,1
514,5.56,2,5.56,65.479,65.479,3,10.949,4,0,0,50.405,4.053,2,0.424353856,5,"d,b",4.603616769,0.25,0.783913362,0.27,-0.02,1
847,5.84,2,5.84,78.938,78.938,3,5.777,2,0,0,19.131,1.622,1,0.168943055,2,b,3.311580405,0.15,0.547077592,0.17,-0.02,1
446,1.813,1,1.813,61.306,61.306,2,4.299,2,4,0.8,37.665,6.084,3,0.637739021,5,a,8.761339846,0.58,1.548724824,0.59,-0.02,1
359,6.883,2,6.883,80.304,80.304,3,7.111,3,0,0,33.675,3.49,2,0.365202774,2,c,4.735620869,0.26,0.812529296,0.28,-0.02,1
216,7.994,2,7.994,77.469,77.469,3,8.052,3,3,0.6,79.611,6.081,3,0.637423829,2,d,9.887108793,0.66,1.758453416,0.68,-0.02,1
832,4.575,2,4.575,69.758,69.758,3,8.998,3,1,0.2,35.795,1.746,1,0.181971002,5,"c,a",3.978106246,0.2,0.676186207,0.22,-0.02,1
222,8.93,3,8.93,83.305,83.305,3,8.624,3,1,0.2,50.54,2.283,2,0.238390418,6,"a,b,c",5.86038961,0.35,1.021513677,0.37,-0.02,1
836,8.936,3,8.936,88.831,88.831,4,7.833,3,1,0.2,65.023,6.567,3,0.688484976,2,a,8.301161752,0.54,1.472006271,0.56,-0.02,1
397,5.889,2,5.889,88.109,88.109,4,8.554,3,0,0,25.559,1.121,1,0.116305947,2,"d,a,c,b",2.98795885,0.13,0.497691113,0.15,-0.02,1
66,8.957,3,8.957,67.483,67.483,3,11.17,4,3,0.6,110.115,5.473,3,0.573544862,4,"b,d",9.858102059,0.66,1.758459285,0.68,-0.02,1
669,8.339,3,8.339,91.04,91.04,4,6.047,3,2,0.4,35.957,0.951,1,0.098445051,1,b,5.946254341,0.36,1.042361729,0.38,-0.02,1
943,8.35,3,8.35,58.159,58.159,2,12.864,5,1,0.2,58.608,0.432,1,0.043916789,3,"b,c,d,a",4.555970149,0.25,0.7885632,0.27,-0.02,1
647,4.964,2,4.964,66.685,66.685,3,11.985,4,1,0.2,57.708,3.03,2,0.316873293,6,"b,c,a,d",4.815018773,0.27,0.836894521,0.29,-0.02,1
252,4.151,2,4.151,84.557,84.557,3,6.275,3,2,0.4,38.016,3.82,2,0.399873923,6,"c,b",6.058326693,0.37,1.065961226,0.39,-0.02,1
869,9.58,3,9.58,63.06,63.06,2,8.262,3,3,0.6,71.589,3.052,2,0.319184703,6,d,8.664851126,0.57,1.545428566,0.59,-0.02,1
451,8.572,3,8.572,62.602,62.602,2,8.284,3,3,0.6,67.072,2.697,2,0.281886951,6,d,8.096571704,0.52,1.441260707,0.55,-0.02,1
499,5.51,2,5.51,60.051,60.051,2,6.351,3,0,0,14.657,0.239,1,0.02363942,2,c,2.307825539,0.08,0.379881957,0.1,-0.02,1
812,7.722,2,7.722,76.451,76.451,3,4.144,2,2,0.4,36.151,6.256,3,0.655810044,3,"d,b",8.723696911,0.57,1.558795317,0.6,-0.03,1
533,5.568,2,5.568,63.548,63.548,2,9.954,4,3,0.6,77.402,4.059,2,0.42498424,6,"b,c",7.77596946,0.5,1.385074462,0.52,-0.03,1
929,5.73,2,5.73,75.593,75.593,3,11.754,4,1,0.2,55.356,2.416,2,0.252363942,6,c,4.709545687,0.26,0.823201145,0.29,-0.03,1
75,8.583,3,8.583,92.312,92.312,4,6.53,3,2,0.4,58.415,6.141,3,0.643727674,3,a,8.945635528,0.59,1.603831163,0.62,-0.03,1
327,6.999,2,6.999,66.392,66.392,3,6.378,3,0,0,26.812,2.676,2,0.279680605,3,c,4.203825651,0.22,0.734702497,0.25,-0.03,1
617,4.49,2,4.49,87.983,87.983,4,6.944,3,3,0.6,57.918,5.777,3,0.605484345,2,b,8.340725806,0.54,1.494060702,0.57,-0.03,1
98,3.811,1,3.811,71.13,71.13,3,8.108,3,3,0.6,56.575,3.83,2,0.400924564,6,"c,a,d",6.977676369,0.44,1.244456473,0.47,-0.03,1
7,3.62,1,3.62,80.43,80.43,3,9.473,4,0,0,32.752,3.533,2,0.36972053,5,"b,a,c",3.457405257,0.16,0.600581615,0.19,-0.03,1
728,8.824,3,8.824,84.948,84.948,3,8.932,3,2,0.4,71.477,4.392,2,0.459970582,3,b,8.002351097,0.52,1.436061865,0.55,-0.03,1
68,4.263,2,4.263,83.991,83.991,3,5.781,2,1,0.2,22.527,2.027,2,0.211494011,6,"b,d,a",3.896730669,0.2,0.685011326,0.23,-0.03,1
524,5.415,2,5.415,80.406,80.406,3,8.66,3,2,0.4,39.515,0.565,1,0.057890313,6,"d,a,b,c",4.562933025,0.25,0.807830608,0.28,-0.03,1
296,5.532,2,5.532,65.965,65.965,3,14.026,5,0,0,60.395,3.863,2,0.404391679,6,"c,d",4.305931841,0.23,0.762093682,0.26,-0.03,1
701,5.571,2,5.571,93.209,93.209,4,6.23,3,4,0.8,48.861,2.406,2,0.251313301,6,d,7.842857143,0.5,1.411602541,0.54,-0.03,1
988,8.136,3,8.136,62.605,62.605,2,14.734,5,0,0,50.001,0.649,1,0.066715697,4,"d,b,c",3.393579476,0.16,0.597165478,0.19,-0.03,1
126,7.718,2,7.718,85.706,85.706,4,10.41,4,2,0.4,72.733,3.403,2,0.356062198,6,"c,b,a",6.986839577,0.44,1.258782113,0.47,-0.03,1
677,4.194,2,4.194,75.211,75.211,3,11.573,4,1,0.2,44.511,2.054,2,0.214330742,5,"b,d",3.846107319,0.19,0.683270638,0.23,-0.03,1
849,13.22,3,13.22,86.966,86.966,4,5.852,2,5,1,76.547,4.86,2,0.509140576,2,"c,b,a",13.0804853,0.91,2.376859827,0.94,-0.03,1
96,12.114,3,12.114,83.764,83.764,3,7.389,3,5,1,74.554,0.343,1,0.034566085,1,"d,b,c,a",10.08986331,0.68,1.828913969,0.71,-0.03,1
891,6.16,2,6.16,69.926,69.926,3,7.488,3,3,0.6,64.873,5.43,3,0.569027107,2,"b,a",8.663595085,0.57,1.568390248,0.6,-0.03,1
500,8.285,3,8.285,80.827,80.827,3,9.397,4,3,0.6,93.102,6.272,3,0.65749107,4,d,9.907630095,0.66,1.79782542,0.7,-0.03,1
872,7.172,2,7.172,66.99,66.99,3,12.271,5,0,0,72.428,5.703,3,0.597709603,2,b,5.902371445,0.35,1.06420821,0.39,-0.03,1
274,9.711,3,9.711,61.198,61.198,2,6.249,3,3,0.6,48.438,1.619,1,0.168627863,6,a,7.751320211,0.5,1.403562187,0.53,-0.03,1
800,9.192,3,9.192,72.77,72.77,3,4.22,2,2,0.4,26.759,1.391,1,0.144673251,2,"c,a",6.340995261,0.39,1.14517743,0.42,-0.03,1
441,5.651,2,5.651,87.526,87.526,4,8.646,3,1,0.2,54.42,5.452,3,0.571338516,1,"d,b",6.294240111,0.38,1.136934908,0.42,-0.04,1
481,4.43,2,4.43,75.81,75.81,3,12.354,5,0,0,35.524,2.198,2,0.229459971,6,"d,c",2.875505909,0.12,0.514055964,0.16,-0.04,1
323,9.851,3,9.851,64.053,64.053,2,9.411,4,2,0.4,55.511,0.252,1,0.025005253,6,a,5.898523005,0.35,1.069227092,0.39,-0.04,1
998,9.158,3,9.158,79.257,79.257,3,9.011,4,2,0.4,80.399,5.968,3,0.625551586,1,"d,c,b,a",8.922317168,0.59,1.623800227,0.63,-0.04,1
471,3.362,1,3.362,73.735,73.735,3,7.271,3,2,0.4,35.294,2.544,2,0.265812145,5,d,4.854077843,0.27,0.879557667,0.31,-0.04,1
903,7.379,2,7.379,72.252,72.252,3,6.788,3,2,0.4,35.202,0.627,1,0.064404287,1,c,5.185916323,0.3,0.944635148,0.34,-0.04,1
269,4.67,2,4.67,85.214,85.214,4,10.82,4,2,0.4,59.254,2.849,2,0.297856693,6,"b,d",5.476340111,0.32,0.99837414,0.36,-0.04,1
855,2.112,1,2.112,69.586,69.586,3,7.107,3,3,0.6,52.502,5.912,3,0.619667997,2,c,7.38736457,0.47,1.350489279,0.51,-0.04,1
429,8.576,3,8.576,47.962,47.962,2,6.367,3,4,0.8,69.505,6.099,3,0.639314982,2,"d,a",10.91644417,0.74,1.998954096,0.78,-0.04,1
209,5.459,2,5.459,74.754,74.754,3,6.955,3,1,0.2,43.394,5.636,3,0.590670309,2,c,6.239252336,0.38,1.143529537,0.42,-0.04,1
244,3.683,1,3.683,73.731,73.731,3,7.175,3,4,0.8,50.185,2.385,2,0.249106955,6,b,6.994425087,0.44,1.284147422,0.48,-0.04,1
984,3.966,1,3.966,78.208,78.208,3,7.915,3,0,0,11.55,0.16,1,0.015339357,2,"b,a",1.45925458,0.01,0.269153872,0.05,-0.04,1
452,8.376,3,8.376,70.244,70.244,3,8.503,3,2,0.4,46.469,0.582,1,0.059676403,2,"b,d",5.465012349,0.32,1.006047638,0.36,-0.04,1
183,3.349,1,3.349,80.288,80.288,3,11.645,4,3,0.6,74.955,3.569,2,0.373502837,5,"b,d,c",6.436668098,0.4,1.186385947,0.44,-0.04,1
952,,2,8,70.481,70.481,3,6.898,3,0,0,39.184,5.035,3,0.527526791,0,"c,a,b,d",5.680487098,0.34,1.048954415,0.38,-0.05,1
455,2.757,1,2.757,74.451,74.451,3,14.813,5,3,0.6,85.155,2.76,2,0.288505989,6,"b,d,c",5.748666712,0.34,1.062116178,0.39,-0.05,1
613,7.497,2,7.497,92.81,92.81,4,7.683,3,1,0.2,28.812,0.087,1,0.007669679,2,"b,d,c,a",3.750097618,0.19,0.695728588,0.23,-0.05,1
448,5.314,2,5.314,86.261,86.261,4,6.561,3,1,0.2,31.992,3.45,2,0.36100021,6,"c,b",4.876085963,0.27,0.904240226,0.32,-0.05,1
348,2.74,1,2.74,75.276,75.276,3,6.536,3,0,0,35.551,7.967,3,0.835574701,2,"c,d,b",5.439259486,0.32,1.008057121,0.37,-0.05,1
825,12.82,3,12.82,88.061,88.061,4,4.623,2,5,1,47.218,0.427,1,0.043391469,2,"b,c",10.21371404,0.69,1.884574964,0.74,-0.05,1
624,5.648,2,5.648,81.948,81.948,3,8.877,3,1,0.2,36.733,1.988,1,0.207396512,5,"c,d,b,a",4.137997071,0.22,0.772793885,0.27,-0.05,1
587,5.73,2,5.73,68.306,68.306,3,10.161,4,0,0,25.241,0.965,1,0.099915949,6,a,2.484105895,0.09,0.470753152,0.14,-0.05,1
306,6.469,2,6.469,77.162,77.162,3,10.21,4,0,0,40.285,3.112,2,0.325488548,6,"b,c",3.945641528,0.2,0.745350562,0.25,-0.05,1
445,6.852,2,6.852,83.665,83.665,3,7.373,3,1,0.2,54.876,7.09,3,0.743433494,2,"d,b,a",7.442831954,0.47,1.388703496,0.53,-0.05,1
966,,3,10,90.497,90.497,4,10.149,4,2,0.4,68.426,1.976,1,0.206135743,2,"c,b",6.742142083,0.42,1.260242151,0.47,-0.05,1
577,12.139,3,12.139,66.041,66.041,3,5.717,2,1,0.2,41.574,3.457,2,0.361735659,6,"a,c",7.271995802,0.46,1.357742027,0.51,-0.05,1
745,8.855,3,8.855,66.946,66.946,3,7.332,3,2,0.4,58.585,4.884,2,0.511662114,5,"c,a",7.990316421,0.52,1.489809918,0.57,-0.05,1
299,2.565,1,2.565,64.719,64.719,2,9.057,4,1,0.2,50.347,6.524,3,0.68396722,4,"a,d,b,c",5.558904715,0.33,1.044840246,0.38,-0.05,1
54,7.75,2,7.75,89.104,89.104,4,10.577,4,2,0.4,60.381,1.619,1,0.168627863,6,"a,c,d",5.708707573,0.34,1.073470639,0.39,-0.05,1
60,3.512,1,3.512,77.724,77.724,3,16.169,5,2,0.4,93.522,4.47,2,0.468165581,6,"b,c",5.784031171,0.34,1.091862012,0.4,-0.06,1
921,7.634,2,7.634,89.935,89.935,4,7.092,3,0,0,18.405,0.117,1,0.010821601,2,b,2.595177665,0.1,0.507969007,0.15,-0.06,1
41,4.63,2,4.63,81.321,81.321,3,8.887,3,2,0.4,56.546,4.783,2,0.501050641,6,"c,a,d,b",6.36277709,0.39,1.198914512,0.45,-0.06,1
305,6.396,2,6.396,74.262,74.262,3,9.565,4,1,0.2,44.64,2.641,2,0.276003362,5,"b,c,d",4.667015159,0.26,0.8910226,0.32,-0.06,1
436,4.212,2,4.212,78.549,78.549,3,6.197,3,4,0.8,58.239,6.584,3,0.690271065,2,"c,b,d,a",9.397934484,0.63,1.760405071,0.68,-0.06,1
408,8.499,3,8.499,70.584,70.584,3,10.61,4,1,0.2,60.29,3.12,2,0.326329061,6,a,5.682375118,0.34,1.080860041,0.4,-0.06,1
556,7.81,2,7.81,85.841,85.841,4,11.606,4,0,0,54.161,3.691,2,0.386320656,6,b,4.666637946,0.26,0.895143795,0.32,-0.06,1
84,5.385,2,5.385,84.677,84.677,3,8.683,3,4,0.8,68.505,3.262,2,0.341248161,6,"b,c,a",7.889554302,0.51,1.489198274,0.57,-0.06,1
610,5.299,2,5.299,82.207,82.207,3,8.923,3,2,0.4,43.412,1.862,1,0.194158437,6,"b,c,d",4.865179872,0.27,0.936403362,0.33,-0.06,1
935,7.14,2,7.14,70.758,70.758,3,9.716,4,0,0,42.683,3.694,2,0.386635848,6,"c,b",4.393062989,0.24,0.851011594,0.3,-0.06,1
198,5.455,2,5.455,69.339,69.339,3,6.488,3,1,0.2,39.492,5.82,3,0.610002101,3,"b,a,d",6.086929716,0.37,1.162595972,0.43,-0.06,1
689,,2,5,74.854,74.854,3,5.133,2,5,1,45.451,3.335,2,0.34891784,6,"a,c,d",8.854665887,0.58,1.671327287,0.65,-0.06,1
756,14.217,3,14.217,65.374,65.374,3,7.549,3,3,0.6,64.37,0.769,1,0.079323387,2,c,8.526957213,0.56,1.613183013,0.62,-0.06,1
551,5.54,2,5.54,69.833,69.833,3,6.045,3,4,0.8,36.684,0.056,1,0.004412692,6,"a,c",6.068486352,0.37,1.16264541,0.43,-0.06,1
444,8.437,3,8.437,76.461,76.461,3,6.741,3,4,0.8,71.185,6.077,3,0.637003572,1,"d,c,b",10.56000593,0.72,1.98742151,0.78,-0.06,1
734,8.156,3,8.156,70.899,70.899,3,9.563,4,1,0.2,55.093,3.638,2,0.380752259,6,"d,a,c",5.761058245,0.34,1.112528828,0.41,-0.07,1
762,5.629,2,5.629,65.039,65.039,3,7.221,3,0,0,30.133,4.367,2,0.45734398,6,a,4.172967733,0.22,0.821480904,0.29,-0.07,1
162,5.272,2,5.272,77.125,77.125,3,9.742,4,3,0.6,77.775,5.601,3,0.586993066,2,"c,a",7.983473619,0.52,1.527446827,0.58,-0.07,1
590,5.615,2,5.615,60.732,60.732,2,9.418,4,2,0.4,67.511,5.873,3,0.615570498,3,b,7.168294755,0.45,1.378778671,0.52,-0.07,1
450,8.516,3,8.516,81.663,81.663,3,12.536,5,0,0,47.547,1.963,1,0.20476991,4,c,3.792836631,0.19,0.76042866,0.26,-0.07,1
794,3.884,1,3.884,74.296,74.296,3,16.32,5,0,0,71.383,5.906,3,0.619037613,6,"c,a,d,b",4.373958333,0.24,0.867412298,0.31,-0.07,1
720,5.182,2,5.182,56.204,56.204,2,0.884,1,4,0.8,7.212,4.079,2,0.427085522,6,"c,d",8.158371041,0.53,1.561568738,0.6,-0.07,1
152,5.67,2,5.67,60.038,60.038,2,2.864,1,2,0.4,23.019,7.424,3,0.7785249,0,"d,a",8.037360335,0.52,1.54538174,0.59,-0.07,1
802,4.969,2,4.969,68.191,68.191,3,7.066,3,4,0.8,49.467,2.259,2,0.23586888,6,"d,c,a,b",7.000707614,0.44,1.356221806,0.51,-0.07,1
535,7.526,2,7.526,67.637,67.637,3,13.208,5,3,0.6,96.448,3.086,2,0.322756882,6,"a,c",7.302241066,0.46,1.412739633,0.54,-0.07,1
959,5.792,2,5.792,88.833,88.833,4,15.967,5,0,0,36.875,1.192,1,0.123765497,5,c,2.309450742,0.08,0.498715742,0.15,-0.07,1
541,8.41,3,8.41,68.735,68.735,3,12.607,5,4,0.8,131.49,6.105,3,0.639945367,4,"c,a,b",10.42991989,0.71,1.988572141,0.78,-0.07,1
356,5.369,2,5.369,76.401,76.401,3,18.311,5,1,0.2,77.373,2.91,2,0.304265602,6,c,4.225492873,0.22,0.851154285,0.3,-0.07,1
94,9.499,3,9.499,94.025,94.025,4,11.47,4,1,0.2,89.654,6.606,3,0.692582475,4,a,7.816390584,0.5,1.513452848,0.58,-0.08,1
971,8.222,3,8.222,88.666,88.666,4,9.351,4,3,0.6,62.678,1.693,1,0.176402606,6,"d,c,a",6.702812533,0.42,1.312557574,0.49,-0.08,1
824,9.23,3,9.23,57.391,57.391,2,4.117,2,5,1,47.261,5.598,3,0.586677874,2,"c,a,d,b",11.47947535,0.79,2.18970295,0.86,-0.08,1
407,4.46,2,4.46,57.234,57.234,2,9.037,4,0,0,35.184,4.901,2,0.513448203,5,"b,c,d,a",3.893327432,0.2,0.800034378,0.28,-0.08,1
260,8.154,3,8.154,86.381,86.381,4,7.764,3,0,0,40.454,4.88,2,0.511241858,1,"b,d,c",5.210458527,0.3,1.042885748,0.38,-0.08,1
747,8.132,3,8.132,90.752,90.752,4,6.991,3,0,0,39.963,5.793,3,0.607165371,0,"d,a,b",5.716349592,0.34,1.137349794,0.42,-0.08,1
830,,2,7,,80,3,9.719,4,0,0,27.918,1.584,1,0.16495062,2,"a,c",2.872517749,0.12,0.620038851,0.2,-0.08,1
9,4.321,2,4.321,79.671,79.671,3,6.818,3,0,0,11.65,1.255,1,0.130384535,5,"b,d",1.708712232,0.03,0.407749534,0.11,-0.08,1
74,3.883,1,3.883,73.481,73.481,3,6.384,3,5,1,53.113,3.58,2,0.374658542,6,"b,c,d",8.319705514,0.54,1.622966887,0.63,-0.08,1
904,8.85,3,8.85,78.474,78.474,3,12.02,5,3,0.6,114.195,6.317,3,0.662218954,2,"b,c,d",9.500415973,0.63,1.840035061,0.72,-0.08,1
57,6.187,2,6.187,89.391,89.391,4,10.434,4,4,0.8,88.671,4.346,2,0.455137634,6,a,8.498274871,0.56,1.656291939,0.64,-0.08,1
34,4.724,2,4.724,80.633,80.633,3,11.261,4,2,0.4,37.456,0.071,1,0.005988653,5,b,3.326169967,0.15,0.710088428,0.24,-0.08,1
145,6.28,2,6.28,64.927,64.927,2,11.962,4,3,0.6,65.725,0.98,1,0.10149191,5,b,5.494482528,0.32,1.108815779,0.41,-0.09,1
843,9.44,3,9.44,70.653,70.653,3,5.782,2,2,0.4,29.646,0.257,1,0.025530574,6,"d,b",5.127291595,0.29,1.042486922,0.38,-0.09,1
120,6.461,2,6.461,67.518,67.518,3,12.556,5,0,0,41.433,2.849,2,0.297856693,6,b,3.299856642,0.15,0.717187992,0.24,-0.09,1
759,4.921,2,4.921,93.947,93.947,4,9.006,4,1,0.2,21.547,0.34,1,0.034250893,6,"c,b,a,d",2.3925161,0.08,0.551419528,0.17,-0.09,1
308,1.881,1,1.881,,80,3,7.268,3,0,0,27.604,6.628,3,0.694893885,1,"d,c,b",3.798018712,0.19,0.810390767,0.28,-0.09,1
657,3.826,1,3.826,,80,3,9.907,4,2,0.4,66.036,6.607,3,0.692687539,1,"d,b",6.665589987,0.41,1.33721454,0.5,-0.09,1
439,6.657,2,6.657,68.719,68.719,3,6.339,3,3,0.6,34.834,0.881,1,0.091090565,6,"c,a,b,d",5.495188516,0.32,1.123424385,0.41,-0.09,1
25,8.684,3,8.684,57.248,57.248,2,10.176,4,1,0.2,36.008,0.014,1,0,3,"b,a,c",3.538522013,0.17,0.766803768,0.26,-0.09,1
37,3.261,1,3.261,72.628,72.628,3,4.809,2,4,0.8,42.565,7.009,3,0.734923303,2,"b,d,a",8.851112497,0.58,1.741968547,0.68,-0.09,1
744,11.511,3,11.511,66.432,66.432,3,12.033,5,3,0.6,93.824,1.898,1,0.197940744,6,a,7.7972243,0.5,1.552285974,0.6,-0.09,1
369,1.417,1,1.417,80.555,80.555,3,8.033,3,2,0.4,52.698,8.036,3,0.842824123,3,"c,a",6.560189219,0.41,1.327539527,0.5,-0.1,1
515,9.968,3,9.968,91.766,91.766,4,6.449,3,2,0.4,54.353,5.92,3,0.62050851,3,"d,a,c",8.428128392,0.55,1.672492058,0.65,-0.1,1
241,4.652,2,4.652,73.47,73.47,3,8.197,3,0,0,34.771,5.779,3,0.605694474,4,b,4.241917775,0.23,0.905017812,0.32,-0.1,1
820,6.363,2,6.363,70.847,70.847,3,6.607,3,4,0.8,42.664,0.954,1,0.098760244,6,c,6.457393673,0.4,1.311590282,0.49,-0.1,1
933,6.73,2,6.73,84.339,84.339,3,9.504,4,0,0,44.235,5.221,3,0.547068712,2,d,4.654356061,0.26,0.984245307,0.35,-0.1,1
498,8.356,3,8.356,66.114,66.114,3,9.218,4,2,0.4,63.537,4.412,2,0.462071864,5,"d,b,c,a",6.892709915,0.43,1.407116311,0.53,-0.1,1
553,7.596,2,7.596,68.127,68.127,3,10.846,4,0,0,27.002,1.02,1,0.105694474,6,"b,c",2.489581413,0.09,0.600320983,0.19,-0.1,1
95,7.285,2,7.285,73.5,73.5,3,11.715,4,0,0,55.321,5.119,3,0.536352175,4,"c,b",4.722236449,0.26,1.010347133,0.37,-0.1,1
240,4.539,2,4.539,77.343,77.343,3,10.655,4,0,0,35.683,4.459,2,0.467009876,6,"c,a,d",3.348944158,0.16,0.758836863,0.26,-0.1,1
722,8.912,3,8.912,67.004,67.004,3,12.736,5,3,0.6,87.235,2.113,2,0.220529523,6,"a,d,b",6.849481784,0.43,1.402458673,0.53,-0.1,1
67,,3,9,81.414,81.414,3,12.129,5,3,0.6,94.051,3.661,2,0.383168733,6,"a,b",7.75422541,0.5,1.570935749,0.6,-0.11,1
851,9.788,3,9.788,63.741,63.741,2,3.018,2,2,0.4,23.874,5.344,3,0.559991595,6,a,7.910536779,0.51,1.600034052,0.62,-0.11,1
776,5.53,2,5.53,76.131,76.131,3,11.285,4,2,0.4,65.078,4.306,2,0.45093507,6,"b,d",5.766770049,0.34,1.208504395,0.45,-0.11,1
614,6.379,2,6.379,94.132,94.132,4,11.571,4,5,1,98.673,2.891,2,0.302269384,6,"c,b",8.527612134,0.56,1.716160853,0.66,-0.11,1
989,7.85,2,7.85,90.778,90.778,4,8.592,3,3,0.6,45.643,0.187,1,0.018176087,6,"b,d,c,a",5.312267225,0.31,1.129652802,0.42,-0.11,1
437,6.628,2,6.628,75.638,75.638,3,9.898,4,0,0,43.647,5.098,3,0.534145829,0,b,4.409678723,0.24,0.964555806,0.35,-0.11,1
526,6.966,2,6.966,75.102,75.102,3,11.106,4,4,0.8,111.481,7.095,3,0.743958815,2,"d,a",10.03790744,0.67,1.996791507,0.78,-0.11,1
659,8.731,3,8.731,78.227,78.227,3,8.521,3,3,0.6,54.829,1.606,1,0.16726203,5,d,6.434573407,0.4,1.337183749,0.5,-0.11,1
110,4.778,2,4.778,76.886,76.886,3,11.852,4,3,0.6,60.004,1.716,1,0.17881908,6,"c,a,d,b",5.062774215,0.29,1.086501181,0.4,-0.11,1
21,4.554,2,4.554,76.234,76.234,3,11.369,4,2,0.4,65.677,5.019,3,0.525845766,5,b,5.776849327,0.34,1.218667844,0.45,-0.11,1
214,6.871,2,6.871,72.698,72.698,3,12.304,5,1,0.2,48.278,2.242,2,0.234082791,6,"b,c",3.923764629,0.2,0.88061324,0.31,-0.11,1
549,7.839,2,7.839,78.049,78.049,3,10.985,4,1,0.2,39.72,1.097,1,0.113784408,6,"b,a",3.615839782,0.18,0.82453139,0.29,-0.11,1
72,8.123,3,8.123,73.801,73.801,3,7.683,3,3,0.6,45.661,1.203,1,0.124921202,6,b,5.943121177,0.36,1.254508571,0.47,-0.11,1
352,7.627,2,7.627,74.674,74.674,3,11.326,4,4,0.8,97.504,4.271,2,0.447257827,6,"b,d,a,c",8.608864559,0.56,1.743940858,0.68,-0.11,1
322,5.91,2,5.91,71.869,71.869,3,7.333,3,3,0.6,60.631,6.69,3,0.701407859,1,"c,a,d",8.268239465,0.54,1.684186153,0.65,-0.11,1
895,4.328,2,4.328,64.76,64.76,2,13.572,5,1,0.2,65.086,5.439,3,0.569972683,6,"a,c",4.795608606,0.27,1.047802058,0.38,-0.11,1
837,4.842,2,4.842,77.512,77.512,3,13.018,5,3,0.6,70.625,2.423,2,0.253099391,5,"c,a",5.425180519,0.32,1.165027213,0.43,-0.11,1
119,6.39,2,6.39,83.635,83.635,3,8.6,3,2,0.4,35.889,1.169,1,0.121349023,6,b,4.173139535,0.22,0.935970225,0.33,-0.11,1
388,4.534,2,4.534,76.14,76.14,3,8.055,3,1,0.2,45.025,6.718,3,0.704349653,1,"d,a",5.589695841,0.33,1.195844943,0.44,-0.11,1
956,5.695,2,5.695,71.963,71.963,3,9.805,4,2,0.4,36.009,0.756,1,0.077957554,5,"c,b,a,d",3.672514023,0.18,0.846472879,0.3,-0.12,1
490,6.98,2,6.98,82.727,82.727,3,11.264,4,5,1,101.09,3.5,2,0.366253415,6,"d,c,b",8.974609375,0.59,1.820014858,0.71,-0.12,1
743,3.634,1,3.634,66.373,66.373,3,9.477,4,0,0,37.128,6.338,3,0.664425299,1,"a,c",3.917695473,0.2,0.896215136,0.32,-0.12,1
261,5.198,2,5.198,69.783,69.783,3,5.681,2,1,0.2,30.288,5.92,3,0.62050851,2,b,5.33145573,0.31,1.156053157,0.43,-0.12,1
700,11.2,3,11.2,74.569,74.569,3,7.755,3,2,0.4,56.898,3.734,2,0.390838411,6,d,7.336943907,0.47,1.524552091,0.58,-0.12,1
977,,2,5,71.619,71.619,3,7.383,3,1,0.2,41.035,6.506,3,0.682076066,3,d,5.558038738,0.33,1.204485513,0.45,-0.12,1
340,9.618,3,9.618,81.09,81.09,3,9.388,4,2,0.4,64.56,4,2,0.418785459,6,b,6.876864082,0.43,1.44755022,0.55,-0.12,1
394,,2,8,81.337,81.337,3,10.674,4,1,0.2,53.778,3.746,2,0.392099181,6,"c,a",5.038223721,0.29,1.113526804,0.41,-0.12,1
752,6.228,2,6.228,75.696,75.696,3,5.065,2,2,0.4,31.021,4.895,2,0.512817819,6,b,6.124580454,0.37,1.316692039,0.5,-0.12,1
889,9.52,3,9.52,80.697,80.697,3,7.566,3,3,0.6,47.525,1.191,1,0.123660433,6,"d,b,a,c",6.281390431,0.38,1.345923933,0.51,-0.12,1
606,5.6,2,5.6,79.924,79.924,3,6.672,3,3,0.6,56.607,7.532,3,0.789871822,3,"d,a,c",8.48426259,0.55,1.752084904,0.68,-0.13,1
994,8.69,3,8.69,77.59,77.59,3,12.736,5,0,0,41.834,2.235,2,0.233347342,6,"b,d",3.284704774,0.15,0.800549146,0.28,-0.13,1
823,7.419,2,7.419,77.465,77.465,3,10.269,4,4,0.8,63.981,0.568,1,0.058205505,6,c,6.230499562,0.38,1.341089942,0.51,-0.13,1
858,9.683,3,9.683,86.771,86.771,4,8.693,3,3,0.6,68.296,3.887,2,0.406913217,6,"d,c",7.856436213,0.51,1.639990038,0.63,-0.13,1
680,9.861,3,9.861,87.445,87.445,4,14.104,5,4,0.8,148.845,6.58,3,0.689850809,4,d,10.55338911,0.71,2.134736042,0.84,-0.13,1
666,7.854,2,7.854,75.75,75.75,3,10.372,4,3,0.6,64.733,2.231,2,0.232927086,6,"d,b,c",6.241129965,0.38,1.344669158,0.51,-0.13,1
364,,1,3,90.728,90.728,4,9.73,4,2,0.4,57.755,6.689,3,0.701302795,1,"b,a,c",5.935765673,0.36,1.291033457,0.48,-0.13,1
